t,x,y
96.23429,-83.06222,-320.7525
96.26761,-59.14562,-328.7804
96.30093,-29.05946,-331.0434
96.33425,0.8250582,-330.7365
96.36758,30.99897,-332.4278
96.4009,60.67185,-329.8954
96.43422,87.97332,-323.0172
96.46754,112.4965,-316.8051
96.50086,131.3396,-308.5871
96.53419,145.7093,-305.2089
96.56751,154.1869,-301.8649
96.60083,156.6702,-301.2518
96.63415,153.0685,-302.3255
96.66747,143.7809,-306.4693
96.7008,128.052,-310.99
96.73412,107.366,-316.9182
96.76744,82.08836,-322.3666
96.80076,53.9668,-326.5331
96.83408,23.15284,-332.0336
96.86741,-8.925855,-334.8244
96.90073,-37.0989,-328.251
96.93405,-68.73014,-329.6426
96.96737,-88.91696,-316.4805
97.0007,-112.7897,-316.3949
97.03402,-123.964,-304.0925
97.06734,-132.7642,-299.4262
97.10066,-137.2156,-297.0675
97.13398,-136.1828,-297.8356
97.16731,-129.5045,-301.2058
97.20063,-117.3638,-306.1442
97.23395,-101.001,-312.8879
97.26727,-79.99611,-319.822
97.30059,-57.07225,-329.6821
97.33392,-28.61725,-334.9171
97.36724,1.189063,-336.785
97.40056,32.87715,-328.5047
97.43388,62.02424,-324.8968
97.46721,89.26475,-326.5976
97.50053,112.8033,-317.9155
97.53385,131.825,-309.7865
97.56717,145.8304,-306.4028
97.60049,153.7027,-302.7528
97.63382,155.7143,-302.1003
97.66714,151.8244,-303.8461
97.70046,142.0045,-307.958
97.73378,125.9561,-310.584
97.7671,105.0297,-315.0461
97.80043,79.7205,-328.6418
97.83375,51.64808,-326.7761
97.86707,21.82728,-331.8388
97.90039,-11.72837,-336.7369
97.93371,-40.97462,-334.0168
97.96704,-65.9967,-322.3214
98.00036,-89.72003,-316.4509
98.03368,-108.9999,-309.8837
98.067,-123.1085,-303.649
98.10033,-132.2281,-299.6264
98.13365,-135.9598,-298.0357
98.16697,-134.1889,-298.4587
98.20029,-127.2678,-301.9886
98.23361,-115.2074,-307.0917
98.26694,-98.55177,-314.1861
98.30026,-79.82163,-326.232
98.33358,-54.84913,-332.6644
98.3669,-25.96402,-336.6131
98.40022,4.333204,-338.4139
98.43355,34.13263,-336.2857
98.46687,63.74499,-329.7571
98.50019,90.30811,-324.3023
98.53351,113.8756,-316.9069
98.56684,131.8765,-308.7039
98.60016,145.6151,-306.4591
98.63348,152.7476,-303.2179
98.6668,154.0289,-301.9524
98.70012,149.8958,-304.3889
98.73345,139.873,-308.4617
98.76677,123.8292,-314.9721
98.80009,102.0951,-318.7111
98.83341,76.78913,-324.696
98.86673,47.99464,-331.0791
98.90006,18.01258,-332.3794
98.93338,-12.95157,-334.3703
98.9667,-43.90982,-334.0625
99.00002,-70.87492,-328.4832
99.03334,-94.57184,-323.1846
99.06667,-109.8057,-309.8458
99.09999,-123.2016,-303.8824
99.13331,-131.8933,-300.3677
99.16663,-135.8066,-298.978
99.19996,-133.8679,-300.0406
99.23328,-126.1519,-302.8531
99.2666,-113.6129,-308.5433
99.29992,-96.15708,-314.2976
99.33324,-75.85849,-323.1544
99.36657,-49.85159,-327.3176
99.39989,-21.65385,-330.328
99.43321,7.848588,-330.559
99.46653,37.68912,-329.4253
99.49985,65.98089,-325.3751
99.53318,91.95272,-319.283
99.5665,114.8831,-318.5258
99.59982,132.0223,-308.9972
99.63314,145.2475,-305.6598
99.66647,151.7549,-303.4763
99.69979,152.8494,-303.0607
99.73311,148.0487,-304.986
99.76643,137.0813,-309.4146
99.79975,120.9951,-316.1504
99.83308,99.06219,-322.9478
99.8664,73.11598,-328.7782
99.89972,44.91717,-331.0567
99.93304,15.30865,-330.5344
99.96636,-16.8988,-336.1705
99.99969,-45.00072,-331.4095
100.033,-72.77173,-328.5232
100.0663,-92.80815,-317.0762
100.0997,-110.8741,-309.6739
100.133,-123.2813,-303.7116
100.1663,-131.1892,-300.0382
100.1996,-134.5278,-299.3155
100.2329,-131.7406,-300.1109
100.2663,-124.3917,-303.7312
100.2996,-111.2335,-308.9808
100.3329,-93.58713,-315.4743
100.3662,-73.00506,-323.0329
100.3996,-47.0503,-326.8173
100.4329,-18.96019,-332.1418
100.4662,10.64822,-330.1417
100.4995,40.27093,-328.4964
100.5328,67.50497,-328.1875
100.5662,93.08129,-322.364
100.5995,115.2502,-315.8486
100.6328,133.1906,-311.7174
100.6661,144.9576,-306.7603
100.6995,150.9884,-303.9462
100.7328,151.2791,-303.7555
100.7661,145.7999,-306.0536
100.7994,134.6684,-310.7449
100.8327,117.8081,-316.953
100.8661,95.74533,-320.1814
100.8994,70.33046,-328.321
100.9327,41.73131,-333.3161
100.966,11.93498,-332.666
100.9994,-18.81819,-335.5399
101.0327,-46.97148,-330.8675
101.066,-71.30598,-321.1255
101.0993,-92.9238,-315.266
101.1326,-110.7274,-309.1478
101.166,-123.0134,-303.5114
101.1993,-130.8729,-300.5952
101.2326,-132.9402,-299.3953
101.2659,-129.7933,-301.0413
101.2992,-121.953,-304.352
101.3326,-108.7833,-310.129
101.3659,-91.07139,-315.5094
101.3992,-69.04268,-321.5463
101.4325,-43.78532,-327.3885
101.4659,-15.85664,-330.6492
101.4992,12.27911,-335.1602
101.5325,42.08233,-328.7036
101.5658,69.74183,-325.1984
101.5991,94.76989,-319.3285
101.6325,116.2494,-312.1031
101.6658,133.221,-310.8818
101.6991,144.3031,-305.7419
101.7324,149.8746,-304.1941
101.7658,149.9012,-304.256
101.7991,143.7296,-306.506
101.8324,132.0465,-310.3813
101.8657,114.9827,-317.874
101.899,92.29707,-321.3743
101.9324,65.89194,-329.692
101.9657,37.89781,-334.6868
101.999,8.69878,-330.4091
102.0323,-22.00247,-334.7484
102.0657,-50.15153,-330.9317
102.099,-73.81243,-322.3339
102.1323,-94.19288,-314.4988
102.1656,-111.7258,-308.9426
102.1989,-123.7449,-304.0412
102.2323,-130.2442,-300.4586
102.2656,-132.22,-299.5856
102.2989,-128.4643,-301.5104
102.3322,-120.0,-305.195
102.3656,-106.3787,-309.9662
102.3989,-88.27575,-316.2948
102.4322,-66.16492,-322.2002
102.4655,-40.00766,-326.5384
102.4988,-14.05762,-333.8414
102.5322,14.96361,-335.8586
102.5655,43.72367,-331.9502
102.5988,70.84028,-326.045
102.6321,95.24841,-319.9316
102.6655,116.3521,-314.0463
102.6988,132.7585,-311.6319
102.7321,143.3386,-306.0502
102.7654,148.7235,-304.7077
102.7987,147.9596,-304.6548
102.8321,140.8514,-306.3046
102.8654,128.6795,-312.6921
102.8987,110.7943,-314.9551
102.932,87.24286,-325.1965
102.9654,61.71065,-325.9163
102.9987,33.75036,-328.4933
103.032,4.029808,-330.3732
103.0653,-24.09799,-329.3497
103.0986,-53.64044,-331.5199
103.132,-75.96709,-320.3404
103.1653,-96.1874,-314.0766
103.1986,-112.4595,-308.5169
103.2319,-123.5984,-303.4245
103.2653,-130.0656,-300.392
103.2986,-131.2915,-299.8612
103.3319,-127.4699,-302.1627
103.3652,-118.2557,-305.7309
103.3985,-104.1938,-311.0623
103.4319,-85.99443,-317.4341
103.4652,-63.86873,-323.0887
103.4985,-37.82727,-327.0318
103.5318,-11.49431,-332.431
103.5652,16.87178,-332.162
103.5985,45.72552,-328.4001
103.6318,72.21201,-326.8961
103.6651,96.27963,-320.9028
103.6984,117.6271,-315.9982
103.7318,133.1483,-309.9504
103.7651,143.0194,-305.9896
103.7984,147.7029,-305.2962
103.8317,146.6748,-305.9958
103.8651,139.3291,-308.5732
103.8984,125.7398,-311.1212
103.9317,106.7696,-317.7392
103.965,84.61608,-318.8212
103.9983,57.91028,-326.4066
104.0317,29.02633,-328.546
104.065,-1.810013,-333.6003
104.0983,-29.10451,-331.1872
104.1316,-57.04843,-329.6213
104.165,-81.07117,-324.8493
104.1983,-101.0081,-318.2012
104.2316,-113.8056,-307.796
104.2649,-124.0556,-303.351
104.2982,-129.6419,-301.0508
104.3316,-130.2038,-300.7676
104.3649,-125.5593,-303.1037
104.3982,-115.8135,-307.335
104.4315,-101.0525,-312.9906
104.4649,-82.16805,-318.3169
104.4982,-59.69786,-324.5658
104.5315,-36.06194,-335.61
104.5648,-6.295665,-329.7705
104.5981,22.05666,-330.8758
104.6315,49.64582,-331.2646
104.6648,75.96631,-326.3331
104.6981,99.64942,-315.4368
104.7314,119.6309,-316.338
104.7647,134.3504,-309.7339
104.7981,143.7432,-307.3409
104.8314,147.6386,-306.105
104.8647,145.736,-306.4388
104.898,137.9885,-309.7296
104.9314,124.1212,-310.8866
104.9647,105.8907,-320.6712
104.998,82.30807,-327.7171
105.0313,56.00915,-330.8747
105.0646,28.1168,-330.5557
105.098,-3.884319,-335.6763
105.1313,-31.18267,-332.7757
105.1646,-59.07273,-329.7726
105.1979,-82.25153,-323.6723
105.2313,-98.81658,-313.1607
105.2646,-113.9941,-307.8988
105.2979,-123.8767,-304.0452
105.3312,-128.9015,-301.8396
105.3645,-128.8143,-301.9157
105.3979,-122.9138,-304.1171
105.4312,-112.6432,-308.5377
105.4645,-99.00865,-315.7968
105.4978,-78.95348,-319.8845
105.5312,-56.79256,-328.5615
105.5645,-30.98042,-333.314
105.5978,-1.828193,-330.4134
105.6311,26.12405,-330.4648
105.6644,53.1584,-329.5516
105.6978,78.58726,-327.7892
105.7311,101.5873,-321.8438
105.7644,120.7189,-315.9476
105.7977,134.9709,-310.79
105.8311,143.1489,-306.2957
105.8644,146.2331,-305.8154
105.8977,143.6554,-307.2376
105.931,135.353,-309.82
105.9643,120.9324,-314.4829
105.9977,102.4127,-322.0444
106.031,78.62192,-322.4365
106.0643,51.87415,-327.2244
106.0976,23.98916,-329.8386
106.131,-6.88607,-334.2021
106.1643,-34.64814,-332.4275
106.1976,-62.15603,-329.8153
106.2309,-81.77338,-318.5544
106.2642,-100.1843,-312.527
106.2976,-114.5384,-307.3133
106.3309,-123.7634,-302.9951
106.3642,-128.0682,-301.1633
106.3975,-127.6718,-301.8241
106.4309,-121.8061,-304.5893
106.4642,-110.6559,-309.2535
106.4975,-95.90833,-315.2097
106.5308,-77.16403,-322.7971
106.5641,-54.80375,-329.1617
106.5975,-27.80412,-332.5031
106.6308,-0.8912385,-337.147
106.6641,27.37543,-334.2163
106.6974,54.76374,-329.287
106.7308,79.97303,-325.2137
106.7641,102.5711,-319.0702
106.7974,120.6808,-313.202
106.8307,134.9976,-310.6458
106.864,142.7378,-307.8649
106.8974,144.9066,-306.5756
106.9307,141.6576,-308.3528
106.964,132.0095,-309.9614
106.9973,117.7816,-315.5112
107.0307,97.96649,-316.4749
107.064,74.22749,-325.3454
107.0973,47.71832,-328.0694
107.1306,18.95218,-329.9113
107.1639,-10.72825,-331.104
107.1973,-38.26353,-331.8491
107.2306,-63.10505,-325.597
107.2639,-84.8604,-320.0948
107.2972,-101.7789,-312.9386
107.3306,-115.3282,-307.6341
107.3639,-123.5416,-304.136
107.3972,-127.042,-302.2245
107.4305,-125.3534,-302.9392
107.4638,-119.0669,-305.6342
107.4972,-107.3964,-310.0768
107.5305,-91.35992,-315.8184
107.5638,-71.79415,-321.9857
107.5971,-48.97531,-329.0041
107.6305,-22.82666,-332.2782
107.6638,3.522556,-337.7819
107.6971,31.21562,-335.7171
107.7304,58.99816,-332.2645
107.7637,83.7083,-326.8932
107.7971,105.3708,-320.1661
107.8304,123.159,-315.6262
107.8637,135.1879,-311.0588
107.897,142.1406,-307.7494
107.9304,143.6517,-307.6036
107.9637,139.5984,-309.6359
107.997,129.7992,-313.5967
108.0303,114.5477,-319.1981
108.0636,94.52544,-324.6287
108.097,70.22642,-323.7343
108.1303,43.6945,-327.9536
108.1636,15.58952,-329.8822
108.1969,-13.18141,-330.3864
108.2303,-40.06713,-328.1784
108.2636,-64.9598,-323.1026
108.2969,-85.78699,-317.3758
108.3302,-103.4785,-312.4392
108.3635,-115.7236,-307.2305
108.3969,-123.7313,-303.8571
108.4302,-126.2738,-302.2183
108.4635,-124.0186,-303.0433
108.4968,-116.8716,-306.4128
108.5301,-105.0825,-310.6806
108.5635,-88.72519,-316.8697
108.5968,-67.93697,-322.3497
108.6301,-44.2011,-326.4451
108.6634,-18.01498,-330.4252
108.6968,8.758037,-330.4295
108.7301,35.99499,-332.0695
108.7634,62.38484,-328.4551
108.7967,86.76233,-325.7617
108.83,107.6814,-319.53
108.8634,123.9091,-313.443
108.8967,135.8371,-310.568
108.93,141.8308,-308.1376
108.9633,142.6188,-308.2711
108.9967,137.6825,-310.1121
109.03,126.9505,-314.1124
109.0633,111.0819,-319.9222
109.0966,90.44493,-326.0068
109.1299,65.92081,-324.3987
109.1633,38.945,-331.2676
109.1966,10.95409,-330.6914
109.2299,-18.04344,-331.701
109.2632,-43.33041,-327.0571
109.2966,-69.99828,-327.2236
109.3299,-88.08452,-316.9614
109.3632,-104.4578,-311.4035
109.3965,-116.6156,-306.3875
109.4298,-123.0635,-303.3327
109.4632,-125.0977,-302.3276
109.4965,-122.4287,-304.1557
109.5298,-114.6018,-307.3627
109.5631,-102.7462,-313.025
109.5965,-85.18082,-317.0958
109.6298,-65.1332,-322.7362
109.6631,-42.85692,-328.6419
109.6964,-16.28532,-333.6657
109.7297,11.22547,-332.7239
109.7631,39.28598,-328.4344
109.7964,64.75341,-324.146
109.8297,88.65745,-319.1726
109.863,109.7369,-319.6204
109.8964,125.3964,-314.5923
109.9297,135.8146,-310.7797
109.963,140.8333,-308.4995
109.9963,140.737,-308.5716
110.0296,134.741,-311.1518
110.063,123.1168,-314.8453
110.0963,106.1807,-317.1789
110.1296,85.06528,-318.514
110.1629,60.95626,-324.8434
110.1963,34.81956,-328.4238
110.2296,6.981352,-330.5322
110.2629,-21.17084,-329.6149
110.2962,-48.01965,-327.1344
110.3295,-72.86717,-324.3698
110.3629,-90.99974,-316.6729
110.3962,-107.065,-310.6538
110.4295,-117.5013,-306.2787
110.4628,-123.4402,-303.5221
110.4962,-125.097,-302.8685
110.5295,-121.1956,-304.3736
110.5628,-112.9005,-307.8111
110.5961,-100.8323,-314.0229
110.6294,-82.85528,-318.4444
110.6628,-63.10587,-327.9391
110.6961,-38.72295,-332.3223
110.7294,-10.9235,-330.2218
110.7627,16.70731,-330.4791
110.7961,43.85133,-329.4227
110.8294,68.97391,-324.9881
110.8627,92.59654,-324.7421
110.896,112.5902,-319.6636
110.9293,127.0293,-314.0972
110.9627,136.6005,-310.4321
110.996,140.7598,-308.8902
111.0293,139.3369,-309.1073
111.0626,132.8553,-312.4515
111.096,120.5603,-316.6401
111.1293,103.0136,-320.0615
111.1626,81.60077,-325.2708
111.1959,57.40959,-325.8522
111.2292,30.63528,-328.6378
111.2626,1.430289,-336.1836
111.2959,-25.27466,-332.9148
111.3292,-51.09218,-327.992
111.3625,-72.79478,-322.0771
111.3959,-94.80079,-321.4747
111.4292,-107.3772,-310.724
111.4625,-117.1379,-306.7964
111.4958,-122.8999,-304.7351
111.5291,-122.6808,-304.5505
111.5625,-118.6356,-306.3048
111.5958,-109.2117,-309.7404
111.6291,-94.95458,-314.5436
111.6624,-77.26691,-319.9946
111.6958,-58.22002,-329.7944
111.7291,-32.63394,-331.5126
111.7624,-5.232839,-330.286
111.7957,21.21657,-333.0796
111.829,48.80477,-328.4656
111.8624,73.10342,-327.0357
111.8957,95.74436,-323.8769
111.929,114.0062,-318.718
111.9623,127.7936,-313.8893
111.9957,136.1356,-310.4456
112.029,139.6753,-309.3355
112.0623,137.6846,-310.3435
112.0956,129.87,-312.9382
112.1289,116.8002,-316.7491
112.1623,99.1708,-322.6493
112.1956,77.01562,-328.6803
112.2289,52.11232,-328.5822
112.2622,25.27214,-330.4801
112.2955,-3.073699,-330.4329
112.3289,-30.76474,-333.6717
112.3622,-55.03187,-328.1493
112.3955,-76.29113,-321.6781
112.4288,-94.14498,-315.6807
112.4622,-107.9572,-310.6262
112.4955,-117.145,-306.7063
112.5288,-121.1688,-304.4683
112.5621,-120.9266,-304.7441
112.5954,-115.6918,-307.1527
112.6288,-105.6921,-311.3764
112.6621,-91.7458,-316.2176
112.6954,-74.08872,-322.9885
112.7287,-52.1555,-327.968
112.7621,-27.64769,-334.3518
112.7954,-0.1521643,-334.1403
112.8287,26.15793,-334.39
112.862,52.32077,-332.9586
112.8953,76.84614,-327.3003
112.9287,98.78371,-323.6235
112.962,116.0079,-316.7343
112.9953,128.8637,-313.9209
113.0286,136.2451,-309.8853
113.062,138.6336,-309.9158
113.0953,135.6568,-311.0069
113.1286,127.1981,-314.1364
113.1619,113.0259,-317.4451
113.1952,94.80612,-317.8926
113.2286,72.48054,-330.0029
113.2619,47.20409,-332.6572
113.2952,20.09966,-335.6396
113.3285,-7.074464,-331.5982
113.3619,-34.73526,-334.8133
113.3952,-60.4036,-331.7956
113.4285,-80.83048,-325.3747
113.4618,-98.97639,-320.8038
113.4951,-112.812,-317.222
113.5285,-117.2348,-306.785
113.5618,-120.7859,-306.1005
113.5951,-121.0618,-307.617
113.6284,-113.0082,-308.3896
113.6618,-102.662,-313.3641
113.6951,-88.63157,-319.3795
113.7284,-69.08604,-323.6989
113.7617,-46.76615,-328.407
113.795,-22.49191,-332.5541
113.8284,4.888785,-330.5599
113.8617,30.95919,-331.6882
113.895,56.23279,-328.8534
113.9283,80.61287,-328.3889
113.9617,100.9501,-320.6158
113.995,117.2072,-314.6046
114.0283,129.2478,-312.5271
114.0616,135.8516,-310.6166
114.0949,137.1282,-310.1042
114.1283,133.5385,-311.6948
114.1616,123.7044,-315.5801
114.1949,109.3587,-319.8203
114.2282,89.76393,-325.5877
114.2616,67.26595,-325.2286
114.2949,42.23388,-330.1637
114.3282,15.22596,-332.8767
114.3615,-13.61189,-336.5854
114.3948,-37.91028,-330.3561
114.4282,-63.09816,-328.6315
114.4615,-80.88843,-319.3287
114.4948,-97.10389,-314.2123
114.5281,-109.3989,-309.762
114.5615,-116.8134,-306.5654
114.5948,-120.8926,-306.7003
114.6281,-117.7916,-306.9932
114.6614,-111.0286,-309.6584
114.6947,-100.8132,-316.059
114.7281,-83.9977,-318.7947
114.7614,-64.97077,-324.6033
114.7947,-41.30467,-328.1256
114.828,-16.88706,-334.2267
114.8614,9.05672,-335.0603
114.8947,35.04684,-334.3084
114.928,60.10176,-330.5035
114.9613,83.23782,-325.6471
114.9946,102.9873,-319.882
115.028,118.9202,-316.2866
115.0613,129.9004,-313.0213
115.0946,135.6165,-311.0123
115.1279,136.2213,-310.5894
115.1613,131.3492,-312.7372
115.1946,120.8113,-316.5935
115.2279,105.3186,-321.0099
115.2612,85.37648,-323.0416
115.2945,62.68786,-326.7211
115.3279,36.94561,-329.993
115.3612,10.61581,-329.6249
115.3945,-16.825,-330.8561
115.4278,-41.33992,-328.0753
115.4612,-65.23035,-324.9341
115.4945,-85.06126,-320.6358
115.5278,-99.28313,-313.8577
115.5611,-110.5755,-310.451
115.5944,-117.0692,-307.1502
115.6278,-119.1336,-306.7967
115.6611,-115.2281,-307.1272
115.6944,-107.5665,-310.229
115.7277,-95.14397,-314.416
115.761,-79.12174,-319.2513
115.7944,-59.98617,-324.8909
115.8277,-37.3091,-329.6017
115.861,-13.15213,-336.6157
115.8943,13.24049,-336.1638
115.9277,39.71069,-331.6454
115.961,64.41551,-328.7926
115.9943,86.17816,-319.9523
116.0276,105.8647,-321.6479
116.0609,120.104,-314.8992
116.0943,130.0345,-312.2116
116.1276,135.1367,-311.0112
116.1609,134.0995,-310.3934
116.1942,128.7162,-313.6589
116.2276,117.7234,-317.6766
116.2609,101.1218,-322.3037
116.2942,80.87385,-327.903
116.3275,57.30902,-326.1172
116.3608,30.86888,-335.6823
116.3942,3.777439,-335.4218
116.4275,-22.67821,-335.2986
116.4608,-46.83866,-328.4098
116.4941,-68.88328,-324.0714
116.5275,-86.88767,-317.7505
116.5608,-101.0773,-312.797
116.5941,-111.1835,-309.0309
116.6274,-116.7645,-306.5299
116.6607,-117.1456,-306.1295
116.6941,-113.3088,-307.7973
116.7274,-104.6057,-311.3812
116.7607,-92.83876,-315.9241
116.794,-76.87162,-323.1925
116.8274,-56.6595,-330.4763
116.8607,-32.94697,-335.0025
116.894,-8.133245,-335.2493
116.9273,18.91085,-331.1761
116.9606,43.9295,-333.1496
116.994,68.21806,-328.813
117.0273,89.59591,-323.3226
117.0606,107.944,-318.0548
117.0939,121.216,-313.4866
117.1273,130.7245,-312.9971
117.1606,134.1776,-310.7122
117.1939,132.776,-312.1334
117.2272,125.8735,-313.2475
117.2605,113.7744,-318.257
117.2939,97.11261,-323.9536
117.3272,76.45162,-328.5789
117.3605,52.70335,-326.5003
117.3938,26.8308,-329.8705
117.4272,0.4096948,-330.5582
117.4605,-26.05853,-332.9457
117.4938,-51.25962,-329.7623
117.5271,-72.94754,-326.2019
117.5604,-91.21414,-320.7317
117.5938,-102.8685,-313.0959
117.6271,-111.8186,-308.9746
117.6604,-116.3788,-306.6673
117.6937,-116.1464,-306.9094
117.7271,-111.3643,-309.1196
117.7604,-101.761,-313.1152
117.7937,-87.99441,-317.096
117.827,-71.17254,-322.6789
117.8603,-49.69132,-327.4233
117.8937,-26.74214,-330.9922
117.927,-2.56326,-335.2303
117.9603,23.47344,-334.525
117.9936,48.88637,-331.8132
118.027,72.14624,-329.2097
118.0603,92.84429,-323.3941
118.0936,110.257,-317.7183
118.1269,122.9174,-315.5944
118.1602,130.6752,-313.0025
118.1936,133.5806,-312.1366
118.2269,131.0375,-312.9003
118.2602,123.4193,-315.613
118.2935,110.4002,-320.4616
118.3269,92.83659,-325.4907
118.3602,71.29477,-327.9985
118.3935,47.00271,-331.8055
118.4268,21.05365,-334.5137
118.4601,-6.954196,-334.4926
118.4935,-29.26856,-329.8225
118.5268,-56.86038,-331.8795
118.5601,-76.6512,-326.5154
118.5934,-90.69808,-316.1609
118.6268,-103.7731,-311.771
118.6601,-112.0223,-308.4147
118.6934,-115.8838,-307.2922
118.7267,-114.9994,-307.235
118.76,-108.8808,-309.415
118.7934,-99.00836,-313.0193
118.8267,-84.80136,-318.2901
118.86,-66.92721,-323.6053
118.8933,-45.07689,-326.9003
118.9267,-21.31536,-330.7383
118.96,4.204701,-330.733
118.9933,28.98815,-329.8676
119.0266,52.99458,-331.3865
119.0599,75.75591,-327.9183
119.0933,96.15209,-323.1729
119.1266,111.9949,-317.0243
119.1599,123.8957,-314.8789
119.1932,130.347,-311.8259
119.2266,131.9889,-312.0707
119.2599,128.612,-314.2209
119.2932,119.6809,-316.5472
119.3265,105.9104,-320.8876
119.3598,87.72259,-325.01
119.3932,65.9921,-325.9972
119.4265,41.92475,-329.1956
119.4598,16.60807,-330.3781
119.4931,-10.88948,-333.1173
119.5264,-35.77018,-333.3278
119.5598,-56.8804,-325.4113
119.5931,-79.10596,-323.8464
119.6264,-95.0341,-318.0412
119.6597,-107.1347,-313.7735
119.6931,-112.1213,-308.4702
119.7264,-114.9494,-307.8767
119.7597,-113.2877,-307.8494
119.793,-105.8842,-310.5039
119.8263,-95.1989,-314.3798
119.8597,-79.96924,-318.8907
119.893,-61.36306,-323.5682
119.9263,-39.17874,-327.079
119.9596,-16.96826,-336.0862
119.993,8.139064,-336.6272
120.0263,33.78656,-333.1232
120.0596,57.99115,-330.166
120.0929,80.22996,-324.9813
120.1262,99.04311,-321.9502
120.1596,114.7434,-318.8096
120.1929,125.1375,-314.763
120.2262,130.4109,-312.8074
120.2595,130.6935,-312.7964
120.2929,125.9969,-314.497
120.3262,116.36,-317.6535
120.3595,101.9679,-322.5745
120.3928,82.75465,-319.1355
120.4261,60.94726,-326.4539
120.4595,35.94037,-331.6217
120.4928,10.96414,-332.2967
120.5261,-16.59432,-334.4772
120.5594,-40.16332,-329.6363
120.5928,-62.79735,-328.549
120.6261,-79.74034,-319.3727
120.6594,-94.75857,-315.1337
120.6927,-106.0955,-310.8234
120.726,-111.9233,-308.4722
120.7594,-113.6046,-308.0487
120.7927,-110.6234,-309.3197
120.826,-103.6427,-312.1476
120.8593,-91.85102,-316.1431
120.8927,-76.09004,-320.2737
120.926,-58.06725,-327.6751
120.9593,-34.20112,-328.3409
120.9926,-10.22898,-330.207
121.0259,14.03738,-334.3238
121.0593,38.2562,-334.9342
121.0926,62.04327,-331.1885
121.1259,83.81807,-323.6938
121.1592,101.8972,-322.5043
121.1926,115.9674,-318.0864
121.2259,125.7307,-314.7927
121.2592,129.8514,-312.8522
121.2925,129.2626,-312.6863
121.3258,123.6315,-315.4844
121.3592,112.7286,-318.9133
121.3925,96.98812,-323.159
121.4258,77.34309,-325.4526
121.4591,54.95054,-330.1093
121.4925,30.87269,-331.5162
121.5258,4.901722,-331.6268
121.5591,-20.98027,-334.2003
121.5924,-45.32763,-332.1649
121.6257,-67.0932,-328.0239
121.6591,-85.05765,-324.0551
121.6924,-98.92834,-318.1587
121.7257,-108.856,-314.0657
121.759,-114.0398,-311.8968
121.7924,-112.9672,-308.7222
121.8257,-108.8093,-310.2672
121.859,-100.1428,-313.0284
121.8923,-88.09922,-317.7519
121.9256,-71.83119,-323.3306
121.959,-51.56018,-326.4672
121.9923,-30.11963,-334.5904
122.0256,-4.373275,-330.2242
122.0589,19.78559,-334.6247
122.0923,44.44009,-332.3649
122.1256,66.98553,-330.6101
122.1589,87.86292,-318.5305
122.1922,105.161,-320.4052
122.2255,118.1669,-317.5743
122.2589,125.9857,-314.3673
122.2922,129.6485,-314.0012
122.3255,127.6788,-314.3676
122.3588,120.0024,-314.4333
122.3922,108.6305,-320.2143
122.4255,92.51365,-323.7668
122.4588,72.25535,-330.0097
122.4921,49.67799,-332.2732
122.5254,24.14185,-336.0489
122.5588,-1.684559,-337.4825
122.5921,-26.16635,-334.2496
122.6254,-47.67184,-327.4376
122.6587,-67.80068,-322.5455
122.6921,-85.95586,-318.6183
122.7254,-98.47907,-314.4587
122.7587,-107.4588,-311.3203
122.792,-111.6524,-309.2063
122.8253,-111.6026,-309.1635
122.8587,-106.3964,-310.5755
122.892,-97.35165,-314.5867
122.9253,-83.75547,-319.0121
122.9586,-67.87344,-326.0869
122.992,-46.0926,-327.7845
123.0253,-23.7881,-333.186
123.0586,0.07833405,-335.0964
123.0919,25.79197,-330.3052
123.1252,49.82928,-327.8078
123.1586,71.81615,-327.2007
123.1919,91.67357,-325.3253
123.2252,107.7103,-318.9563
123.2585,119.6495,-317.2293
123.2918,126.3547,-314.1616
123.3252,128.1979,-312.6065
123.3585,125.5934,-315.0589
123.3918,117.0071,-316.535
123.4251,104.3392,-321.6762
123.4585,86.57464,-326.5997
123.4918,65.8272,-328.6183
123.5251,43.31277,-331.4718
123.5584,18.05203,-333.4607
123.5917,-7.121624,-333.9431
123.6251,-31.67308,-334.3237
123.6584,-52.00989,-325.8102
123.6917,-74.18582,-325.9796
123.725,-88.12179,-316.7768
123.7584,-100.1091,-312.9196
123.7917,-107.8932,-310.7616
123.825,-110.5245,-309.4866
123.8583,-109.5313,-310.3949
123.8916,-103.5498,-312.4365
123.925,-93.51277,-315.505
123.9583,-79.81806,-320.1544
123.9916,-61.99469,-324.1295
124.0249,-42.12264,-330.5777
124.0583,-18.03989,-331.0892
124.0916,6.708308,-331.0231
124.1249,30.36065,-336.0151
124.1582,54.29791,-331.1645
124.1915,75.96688,-328.1194
124.2249,94.67578,-323.7201
124.2582,109.7487,-318.9973
124.2915,120.6859,-316.6401
124.3248,126.1298,-314.4038
124.3582,127.2135,-314.264
124.3915,122.8252,-315.9547
124.4248,113.6009,-318.4836
124.4581,99.72315,-322.4843
124.4914,81.42501,-325.7664
124.5248,60.35457,-331.9202
124.5581,37.06776,-333.1652
124.5914,12.07972,-334.6362
124.6247,-12.9583,-335.0357
124.6581,-37.03928,-332.1073
124.6914,-59.86232,-332.1481
124.7247,-75.81958,-321.1138
124.758,-90.28985,-315.9845
124.7913,-101.6767,-313.0112
124.8247,-108.0521,-310.0772
124.858,-109.956,-309.4508
124.8913,-107.677,-310.3969
